origin_state,origin_state_name,dest_state,dest_state_name,year,tons,value,tons_lag1,value_lag1,tons_growth,value_growth,distance_miles,cpi_pc1
31,Nebraska,37,North Carolina,2024,168.98189499999998,1212.2064699999999,163.162553,1161.989186,0.03566591655378166,0.04321665348097296,1064.407488924698,2.954306666666666
31,Nebraska,38,North Dakota,2024,352.4405,952.44494,349.85125899999997,988.7372340000001,0.007400976653338314,-0.03670570172944461,456.5366891307779,2.954306666666666
31,Nebraska,39,Ohio,2024,406.503061,1116.888404,399.796322,1110.876231,0.016775389444428225,0.005412099775136943,812.7341336473113,2.954306666666666
31,Nebraska,40,Oklahoma,2024,255.436159,625.415256,252.76877000000002,621.387336,0.010552684178508229,0.006482140472846705,393.28094849799203,2.954306666666666
31,Nebraska,41,Oregon,2024,145.339866,567.1033620000001,143.464609,566.421217,0.01307121674865475,0.001204306935416413,1229.56792409371,2.954306666666666
31,Nebraska,42,Pennsylvania,2024,228.748804,884.8706480000001,226.43247900000003,882.580826,0.010229649961125839,0.0025944615298044917,1096.5059802272838,2.954306666666666
31,Nebraska,44,Rhode Island,2024,26.269600999999998,74.800839,26.081697,74.132531,0.007204439189673879,0.009015043611555583,1379.7660310204249,2.954306666666666
31,Nebraska,45,South Carolina,2024,41.737052,163.677597,42.649217,164.823479,-0.021387614220443992,-0.006952177001433153,1071.9175935828675,2.954306666666666
31,Nebraska,46,South Dakota,2024,2033.686282,2305.375279,1993.694479,2291.116441,0.02005914317426361,0.006223532660686686,222.69648046429955,2.954306666666666
31,Nebraska,47,Tennessee,2024,125.754725,454.551746,123.803703,450.448786,0.015758995512436286,0.009108604857023627,729.6471239412058,2.954306666666666
31,Nebraska,48,Texas,2024,1226.026812,3801.620591,1119.570721,3685.22222,0.09508652647231922,0.031585170188190105,698.9377365309283,2.954306666666666
31,Nebraska,49,Utah,2024,126.194661,431.247406,123.334101,424.699399,0.02319358536533211,0.015417980377222017,716.0725862961373,2.954306666666666
31,Nebraska,50,Vermont,2024,18.664891,48.125835,18.506372,47.610237,0.008565644308890034,0.010829561717997838,1307.9717442005535,2.954306666666666
31,Nebraska,51,Virginia,2024,81.154676,275.002961,103.281567,321.326026,-0.2142385291268867,-0.14416219431911184,1095.93044188628,2.954306666666666
31,Nebraska,53,Washington,2024,106.378774,557.628274,101.117824,541.424618,0.05202791942991186,0.029927815362100922,1222.2761956533545,2.954306666666666
31,Nebraska,54,West Virginia,2024,8.099956,31.398838,7.219914,31.522021000000002,0.12189092557058165,-0.00390783953858799,936.0989232604101,2.954306666666666
31,Nebraska,55,Wisconsin,2024,582.065004,1761.1334180000001,574.551784,1763.742217,0.013076662903547866,-0.0014791271506996325,486.3702308902039,2.954306666666666
31,Nebraska,56,Wyoming,2024,307.98179500000003,346.487969,304.12025,339.596468,0.012697428073270475,0.02029320575854754,480.60630433152994,2.954306666666666
32,Nevada,1,Alabama,2024,9.08114,65.686843,9.748581,65.031945,-0.06846545153597228,0.010070404629601697,1736.9163922906948,2.954306666666666
